,Bintje_1,Bintje_2,Maris_Piper,Experimental,GMO1,GMO2
19888,0,0,0,1,0,1
19889,0,0,0,0,0,0
19890,0,0,0,0,0,0
19891,0,0,0,0,1,0
19892,0,0,0,0,1,0
19893,0,1,0,1,1,1
19894,0,0,0,0,0,0
19895,0,0,0,0,0,0
19896,0,0,0,0,0,0
19897,0,0,0,1,0,0
19898,1,1,1,1,1,1
19899,1,1,1,1,1,1
19900,1,1,1,1,1,1
19901,1,1,1,1,1,1
19902,0,0,0,0,0,0
19903,1,1,1,0,1,1
19904,0,1,0,0,1,1
19905,0,0,0,0,1,0
19906,0,0,0,0,0,0
19907,0,0,0,1,1,1
19908,1,0,1,0,0,0
19909,0,0,0,0,0,0
19910,0,0,0,0,0,1
19911,1,1,1,1,1,1
19912,1,1,1,1,1,1
19913,0,0,0,0,0,0
19914,0,0,0,0,0,0
19915,0,0,0,0,0,0
19916,0,0,0,0,0,0
19917,1,0,1,0,0,0
19918,0,0,0,1,0,0
19919,1,1,1,1,1,1
19920,1,1,1,1,1,1
19921,0,0,0,0,0,0
19922,1,1,1,1,1,1
19923,0,0,0,0,0,0
19924,0,0,0,0,0,0
19925,0,0,0,0,0,0
19926,0,0,0,0,0,0
19927,0,0,0,0,0,0
19928,0,0,0,0,0,0
19929,0,0,0,0,0,0
19930,0,0,0,0,0,0
19931,0,0,0,0,0,0
19932,0,0,0,0,0,0
19933,0,0,0,0,0,0
19934,0,0,0,0,0,0
19935,0,0,0,1,0,0
19936,1,1,1,1,1,1
19937,1,1,1,1,1,1
19938,1,1,1,1,1,1
19939,1,1,1,1,1,1
19940,1,1,1,1,1,1
19941,0,0,0,0,0,0
19942,1,1,1,1,1,1
19943,1,1,1,1,1,1
19944,0,0,1,1,0,0
19945,1,1,1,1,1,1
19946,1,1,1,1,1,1
19947,0,1,1,1,1,1
19948,0,0,0,0,0,0
19949,0,0,0,0,0,0
19950,1,1,1,1,1,1
19951,1,1,1,1,1,1
19952,1,1,1,1,1,1
19953,0,0,0,0,0,0
19954,0,0,0,0,0,0
19955,0,0,0,0,0,0
19956,1,1,1,1,1,1
19957,1,1,1,1,1,1
19958,0,0,0,0,0,0
19959,1,1,1,1,1,1
19960,1,1,1,1,1,1
19961,1,1,1,1,1,1
19962,0,0,0,0,0,0
19963,0,0,0,0,0,0
19964,0,1,1,1,0,0
19965,1,1,1,1,1,1
19966,1,1,1,1,1,1
19967,0,0,0,0,0,0
19968,1,1,1,1,1,1
19969,0,1,0,1,0,0
19970,1,1,1,1,1,1
19971,0,0,0,0,0,0
19972,0,0,0,0,0,0
19973,0,0,0,0,0,0
19974,1,1,1,1,1,1
19975,1,1,1,1,1,1
19976,0,0,0,0,0,0
19977,1,1,1,0,0,1
19978,1,1,1,1,1,1
19979,0,0,0,0,0,0
19980,0,0,1,0,1,1
19981,0,0,0,0,1,0
19982,0,0,0,0,0,0
19983,0,0,0,0,0,0
19984,0,0,0,0,0,0
19985,0,0,0,0,0,0
19986,0,0,0,0,0,0
19987,1,1,1,1,1,1
19988,1,1,1,1,1,1
19989,1,1,0,1,1,1
19990,1,1,1,1,1,1
19991,1,1,1,1,1,1
19992,0,0,0,0,0,0
19993,1,1,1,1,1,1
19994,1,1,1,1,1,1
19995,1,1,1,1,1,1
19996,0,0,0,0,0,0
19997,0,0,0,0,0,0
19998,0,0,0,0,0,0
19999,0,0,0,0,0,0
20000,0,0,0,0,0,0
20001,0,0,0,0,0,0
20002,0,0,0,0,0,0
20003,0,0,0,1,0,1
20004,1,1,1,1,1,1
20005,1,1,1,1,1,1
20006,1,1,1,1,1,1
20007,0,0,0,0,0,0
20008,0,0,0,0,0,0
20009,1,1,1,1,1,1
20010,0,1,0,0,0,0
20011,1,1,1,1,1,1
20012,0,0,0,0,0,0
20013,0,0,0,0,0,0
20014,1,1,1,1,1,1
20015,1,1,1,1,1,1
20016,0,0,0,0,0,0
20017,0,0,0,0,0,0
20018,0,1,0,0,0,0
20019,0,0,0,0,0,0
20020,1,1,1,1,1,1
20021,1,1,1,1,1,1
20022,1,1,1,1,1,1
20023,1,1,1,1,1,1
20024,0,0,0,0,0,0
20025,0,0,0,0,0,0
20026,1,1,1,1,1,1
20027,0,0,0,0,0,1
20028,0,0,0,0,1,1
20029,0,0,0,0,0,0
20030,0,0,0,0,0,0
20031,0,0,0,0,0,0
20032,1,1,1,1,1,1
20033,0,1,0,0,1,0
20034,1,1,1,1,1,1
20035,0,1,1,1,1,1
20036,0,1,0,0,0,0
20037,0,0,0,0,0,0
20038,0,0,0,0,0,0
20039,0,1,1,1,0,1
20040,1,1,1,1,1,1
20041,0,1,0,1,1,1
20042,1,1,1,1,1,1
20043,1,1,1,1,1,1
20044,1,1,0,1,1,1
20045,1,1,1,1,1,1
20046,1,1,1,1,1,1
20047,1,1,1,1,1,1
20048,1,1,1,1,1,1
20049,1,1,1,1,1,1
20050,1,1,1,1,1,1
20051,0,0,0,0,0,0
20052,1,0,0,0,0,1
20053,1,1,1,1,1,1
20054,0,0,0,0,0,0
20055,0,1,1,1,1,1
20056,1,1,1,1,1,1
20057,1,1,1,1,1,1
20058,1,1,1,1,1,1
20059,1,1,1,1,1,1
20060,1,1,1,1,1,1
20061,1,1,1,1,1,1
20062,0,0,0,0,0,0
20063,0,0,1,1,1,1
20064,1,1,1,1,1,1
20065,0,0,0,1,0,0
20066,1,1,1,1,1,1
20067,1,1,1,1,1,1
20068,0,0,1,1,0,0
20069,1,1,1,1,1,1
20070,0,0,0,0,0,0
20071,0,0,0,0,0,0
20072,0,0,0,0,0,0
20073,0,0,0,0,0,0
20074,0,0,0,0,0,0
20075,0,0,0,0,0,0
20076,0,0,0,0,0,0
20077,0,0,0,0,0,0
20078,0,0,0,0,1,0
20079,0,1,1,1,1,1
20080,1,1,1,1,1,1
20081,1,1,1,1,1,1
20082,0,1,1,1,1,1
20083,0,1,1,0,0,0
20084,0,0,0,0,0,0
20085,0,0,1,0,0,0
20086,1,1,1,1,1,1
20087,0,0,0,0,0,0
20088,1,1,1,1,1,1
20089,1,1,1,1,1,1
20090,1,1,1,1,1,1
20091,1,1,1,1,1,1
20092,0,0,1,1,0,0
20093,0,1,1,1,0,0
20094,1,0,1,1,1,1
20095,1,1,1,1,1,1
20096,1,1,0,0,1,1
20097,1,1,1,1,1,1
20098,0,1,1,1,1,1
20099,1,1,1,1,1,1
20100,0,0,0,0,0,0
20101,0,0,0,0,0,0
20102,1,0,0,0,0,1
20103,1,1,1,1,1,1
20104,0,0,0,0,0,0
20105,0,0,0,0,0,0
20106,1,1,1,1,1,1
20107,0,0,0,0,0,0
20108,1,1,1,1,1,1
20109,0,0,0,0,0,0
20110,0,0,0,0,0,0
20111,1,1,1,1,1,1
20112,1,1,0,1,0,0
20113,1,0,0,1,0,1
20114,0,1,1,1,1,1
20115,1,1,1,1,1,1
20116,1,1,1,1,1,1
20117,0,0,0,0,0,0
20118,1,1,1,1,1,1
20119,1,1,0,1,0,0
20120,1,1,1,1,1,1
20121,1,1,1,1,1,1
20122,0,0,0,1,0,0
20123,1,1,1,1,1,1
20124,1,1,1,1,1,1
20125,0,0,0,0,0,0
20126,1,1,1,1,1,1
20127,0,1,0,1,0,0
20128,1,1,1,1,1,1
20129,1,1,1,1,1,1
20130,1,1,1,1,1,1
20131,0,0,0,0,0,1
20132,1,1,1,1,1,1
20133,0,0,0,0,0,0
20134,0,0,0,1,1,1
20135,0,0,0,1,0,0
20136,0,0,0,1,1,1
20137,0,0,0,1,1,0
20138,0,0,0,0,0,0
20139,0,0,0,0,0,0
20140,0,0,0,0,0,0
20141,0,0,0,0,0,0
20142,0,0,0,1,0,0
20143,0,0,0,0,0,0
20144,1,0,1,1,0,0
20145,1,1,1,1,1,1
20146,0,0,0,1,0,0
20147,0,0,0,0,0,0
20148,1,1,1,1,1,1
20149,0,0,0,0,0,0
20150,0,1,0,0,1,1
20151,0,0,0,0,0,0
20152,1,1,1,1,1,1
20153,1,1,1,1,1,1
20154,1,1,0,1,1,1
20155,0,0,0,0,0,0
20156,1,1,1,1,1,1
20157,1,1,1,1,1,1
20158,0,0,0,0,0,0
20159,0,0,0,1,1,0
20160,0,0,0,1,0,0
20161,0,0,0,1,1,1
20162,0,0,0,0,0,0
20163,0,0,0,1,0,1
20164,0,0,0,0,0,0
20165,0,0,0,0,0,0
20166,0,0,0,0,0,0
20167,1,1,1,1,1,1
20168,1,1,1,1,1,1
20169,1,1,1,1,1,1
20170,0,0,0,0,0,0
20171,1,1,1,1,1,1
20172,1,1,1,1,1,1
20173,0,1,1,1,1,1
20174,0,0,0,0,0,0
20175,1,1,1,1,1,1
20176,0,0,0,0,0,0
20177,0,0,0,0,0,0
20178,0,0,0,0,0,0
20179,0,1,0,0,0,0
20180,1,1,1,1,1,1
20181,1,1,1,1,1,1
20182,0,0,0,0,0,0
20183,1,1,1,1,0,0
20184,1,1,1,1,1,1
20185,1,1,1,1,1,1
20186,1,1,1,1,1,1
20187,1,1,1,1,1,1
20188,0,1,0,0,1,1
20189,1,1,1,1,1,1
20190,1,1,1,1,1,1
20191,1,1,1,1,1,1
20192,1,1,1,1,1,1
20193,1,1,1,1,1,1
20194,1,1,1,1,1,1
20195,0,0,0,1,0,0
20196,0,0,0,0,0,0
20197,1,1,1,1,1,1
20198,0,1,1,1,0,0
20199,1,1,1,1,1,1
20200,1,1,1,1,1,1
20201,1,1,0,0,0,0
20202,0,0,0,0,0,0
20203,0,1,0,0,0,1
20204,1,1,1,1,1,1
20205,1,1,1,1,1,1
20206,1,1,1,1,1,1
20207,0,0,0,0,0,0
20208,0,0,0,0,0,0
20209,0,1,0,1,1,1
20210,1,1,1,1,1,1
20211,0,0,0,0,0,0
20212,0,0,0,0,0,0
20213,0,0,0,0,0,0
20214,1,1,1,1,1,1
20215,0,0,0,0,0,0
20216,0,1,0,1,0,0
20217,0,0,0,0,0,0
20218,0,0,0,0,0,0
20219,0,0,0,1,0,0
20220,0,0,0,0,0,0
20221,0,0,0,0,0,0
20222,1,1,1,1,1,1
20223,1,1,1,1,1,1
20224,1,1,1,1,1,1
20225,1,1,1,1,1,1
20226,1,1,1,1,1,1
20227,1,1,1,1,1,1
20228,1,1,1,1,1,1
20229,1,1,1,1,1,1
20230,1,1,1,1,1,1
20231,0,1,0,1,1,1
20232,1,1,1,1,1,1
20233,0,0,0,0,0,0
20234,0,1,1,0,0,0
20235,0,0,0,0,0,0
20236,0,0,1,1,1,1
20237,0,1,0,0,1,1
20238,1,1,1,1,1,1
20239,1,1,1,1,1,1
20240,0,0,0,0,0,0
20241,0,0,0,0,0,0
20242,1,1,1,1,1,1
20243,0,0,0,0,0,0
20244,1,1,1,1,1,1
20245,0,1,1,0,1,1
20246,1,1,1,1,1,1
20247,0,1,0,0,0,0
20248,1,1,1,1,1,1
20249,0,0,0,0,0,0
20250,0,0,0,0,0,0
20251,1,1,1,1,1,1
20252,0,0,0,0,0,0
20253,0,0,1,0,0,0
20254,1,1,1,1,1,1
20255,0,0,0,1,0,0
20256,0,1,1,1,0,0
20257,1,1,1,0,0,1
20258,1,1,1,1,0,1
20259,1,0,1,1,0,0
20260,1,1,1,1,0,1
20261,1,1,1,1,1,1
20262,0,0,0,0,0,0
20263,1,1,1,1,1,1
20264,1,1,1,1,1,1
20265,0,0,0,0,0,0
20266,0,0,0,0,0,0
20267,0,1,0,1,1,1
20268,1,1,1,1,1,1
20269,0,0,1,1,0,0
20270,0,0,1,1,0,0
20271,0,0,1,1,0,0
20272,1,1,1,1,1,1
20273,1,1,1,1,1,1
20274,0,0,0,0,0,1
20275,0,0,0,1,0,0
20276,1,1,1,1,1,1
20277,1,1,1,1,1,1
20278,0,0,0,0,0,0
20279,1,1,1,1,1,1
20280,1,1,1,1,1,1
20281,1,1,1,1,1,1
20282,1,1,0,1,1,1
20283,0,0,0,1,0,0
20284,0,1,1,0,0,0
20285,1,1,1,1,1,1
20286,1,1,1,1,1,1
20287,0,1,1,1,1,1
20288,0,0,1,0,1,0
20289,0,0,0,0,1,0
20290,1,1,1,1,1,1
20291,1,1,1,1,1,1
20292,1,1,1,1,1,1
20293,1,1,1,1,1,1
20294,1,1,1,1,1,1
20295,1,1,1,1,1,1
20296,1,1,1,1,1,1
20297,1,1,1,1,1,1
20298,0,1,1,1,0,0
20299,1,1,1,1,1,1
20300,1,1,1,1,1,1
20301,0,0,0,0,0,0
20302,1,1,1,1,1,1
20303,1,1,1,1,1,0
20304,0,0,0,0,0,0
20305,1,1,1,1,1,1
20306,1,1,1,1,1,1
20307,1,1,1,1,1,1
20308,1,1,1,1,1,1
20309,1,1,1,1,1,1
20310,1,1,1,1,1,1
20311,0,0,0,0,0,0
20312,1,1,1,1,1,1
20313,1,1,1,1,1,1
20314,1,1,1,1,1,1
20315,1,1,1,0,1,1
20316,1,1,1,1,1,1
20317,1,1,1,1,1,1
20318,1,1,1,1,1,1
20319,1,1,1,1,1,1
20320,0,0,0,0,0,0
20321,1,1,1,1,1,1
20322,1,1,1,1,1,1
20323,1,1,1,1,1,1
20324,0,0,0,1,0,0
20325,0,0,0,0,1,0
20326,1,1,1,1,1,1
20327,1,1,1,1,1,1
20328,0,1,1,1,0,0
20329,1,1,0,0,1,1
20330,1,1,1,0,1,1
20331,1,1,1,1,1,1
20332,1,1,1,1,1,1
20333,1,1,0,1,1,1
20334,0,1,0,1,1,1
20335,0,0,0,0,0,0
20336,1,1,1,1,1,1
20337,0,0,1,1,1,0
20338,0,0,0,1,0,0
20339,0,0,0,0,0,0
20340,1,1,1,1,1,1
20341,0,1,0,1,1,1
20342,1,1,1,1,1,1
20343,1,1,1,1,1,1
20344,1,1,1,1,1,1
20345,1,1,1,1,1,1
20346,1,1,1,1,1,1
20347,1,1,0,0,1,1
20348,1,1,1,1,1,1
20349,0,0,0,0,0,0
20350,0,0,0,0,0,0
20351,0,0,0,0,0,0
20352,0,0,0,1,0,0
20353,0,1,0,1,1,1
20354,0,0,0,0,0,0
20355,0,0,0,0,0,0
20356,0,1,1,0,1,1
20357,0,0,0,0,0,0
20358,0,0,0,0,0,0
20359,1,1,1,1,1,1
20360,1,1,1,1,1,0
20361,0,0,0,0,0,0
20362,1,1,1,1,1,1
20363,0,1,1,0,1,1
20364,0,0,0,0,0,0
20365,0,0,0,1,0,0
20366,0,0,0,0,0,0
20367,0,0,0,0,0,0
20368,1,1,1,1,1,1
20369,1,1,1,1,1,1
20370,0,1,0,1,1,1
20371,0,0,0,0,0,0
20372,0,0,0,1,0,0
20373,0,0,0,0,0,0
20374,1,1,1,1,1,1
20375,1,1,1,1,1,1
20376,1,1,1,1,1,1
20377,1,1,1,1,1,1
20378,1,1,1,1,1,1
20379,0,0,0,0,0,0
20380,0,0,0,0,0,0
20381,1,1,1,1,1,1
20382,0,0,0,0,0,0
20383,1,1,1,0,0,0
20384,1,1,1,1,1,1
20385,1,1,1,1,1,1
20386,0,1,1,1,1,1
20387,0,0,0,0,0,0
20388,1,1,1,1,1,1
20389,0,0,0,0,0,0
20390,0,1,1,1,1,1
20391,0,0,0,0,0,0
20392,0,0,0,0,0,0
20393,1,1,1,1,1,1
20394,1,1,1,1,1,1
20395,1,1,1,1,1,1
20396,0,1,0,0,0,0
20397,1,1,1,1,1,1
20398,1,1,1,1,1,1
20399,1,1,1,1,1,1
20400,1,1,1,1,1,1
20401,0,0,0,0,0,0
20402,0,1,1,0,0,0
20403,1,1,1,1,1,1
20404,0,0,0,0,0,1
20405,1,1,1,1,1,1
20406,0,0,0,1,0,1
20407,1,1,1,1,1,1
20408,1,1,1,1,1,1
20409,1,1,0,1,1,1
20410,1,1,1,1,1,1
20411,1,1,1,1,1,1
20412,1,1,1,1,1,1
20413,1,1,0,0,1,1
20414,1,1,1,1,1,1
20415,1,1,1,1,1,1
20416,1,1,1,1,1,0
20417,1,1,1,1,1,1
20418,1,0,0,0,1,0
20419,1,1,0,1,0,1
20420,0,1,0,1,1,1
20421,1,1,1,1,1,1
20422,1,1,0,1,1,1
20423,1,1,1,1,1,1
20424,1,1,1,1,1,1
20425,1,1,1,1,1,1
20426,1,1,1,1,1,1
20427,0,1,1,1,1,1
20428,1,1,1,1,1,1
20429,1,1,1,1,1,1
20430,0,1,0,0,1,0
20431,1,1,1,1,1,1
20432,1,1,1,1,1,1
20433,0,0,0,0,0,0
20434,1,1,1,1,1,1
20435,0,0,0,0,0,0
20436,1,1,1,1,1,1
20437,1,1,1,1,1,1
20438,1,1,1,1,1,1
20439,0,0,0,0,0,0
20440,0,0,0,1,1,1
20441,0,0,0,0,0,0
20442,0,1,0,0,1,1
20443,0,0,1,1,1,1
20444,0,0,0,0,1,0
20445,0,0,1,0,1,1
20446,1,0,0,0,1,0
20447,0,0,0,0,0,0
20448,1,1,1,1,1,1
20449,1,1,1,1,1,1
20450,0,1,1,1,1,0
20451,1,1,1,1,1,1
20452,1,1,1,1,1,1
20453,1,1,1,1,1,1
20454,1,1,1,1,1,1
20455,1,1,1,1,1,1
20456,1,1,1,1,1,1
20457,1,1,1,1,1,1
20458,1,1,1,1,1,1
20459,1,1,1,1,1,1
20460,1,1,1,1,1,1
20461,0,0,1,0,0,0
20462,1,1,1,1,0,0
20463,0,0,0,0,0,0
20464,1,1,1,1,1,1
20465,1,1,1,1,1,1
20466,1,1,1,1,1,1
20467,0,0,1,1,1,1
20468,0,1,1,1,1,1
20469,1,1,1,1,0,1
20470,0,1,1,1,0,1
20471,1,1,1,1,1,1
20472,1,1,0,0,0,1
20473,0,1,0,0,0,0
20474,0,1,0,0,0,0
20475,1,1,1,1,1,1
20476,1,1,1,1,1,1
20477,1,1,1,1,1,1
20478,1,1,1,1,1,1
20479,0,0,0,0,0,0
20480,1,1,1,1,1,1
20481,1,1,1,1,1,1
20482,0,1,0,0,0,0
20483,0,1,0,1,0,1
20484,1,1,1,1,1,1
20485,1,1,1,1,1,1
20486,1,1,1,1,1,1
20487,1,1,1,1,1,1
20488,1,1,1,1,1,1
20489,1,1,1,1,1,1
20490,0,0,0,0,0,0
20491,1,1,1,1,0,0
20492,1,1,1,1,1,1
20493,1,1,1,1,1,1
20494,0,0,0,0,0,1
20495,1,1,1,1,1,1
20496,1,1,1,1,1,1
20497,1,1,1,1,1,1
20498,1,1,1,1,1,1
20499,1,1,1,1,1,1
20500,1,1,1,1,1,1
20501,1,1,0,1,1,1
20502,1,1,1,1,1,1
20503,1,1,1,1,1,1
20504,0,0,0,0,0,0
20505,1,1,1,1,1,1
20506,1,1,1,1,1,1
20507,0,1,1,1,0,0
20508,0,0,1,0,0,0
20509,0,1,1,1,1,0
20510,1,1,1,1,0,0
20511,0,0,1,0,0,0
20512,0,0,0,0,0,0
20513,1,1,1,1,1,1
20514,0,0,0,1,0,0
20515,0,0,1,0,0,0
20516,0,1,0,1,0,0
20517,1,1,0,1,1,0
20518,1,1,1,1,1,1
20519,0,0,1,1,0,0
20520,1,1,1,1,1,1
20521,0,1,1,1,1,1
20522,1,1,1,1,1,1
20523,1,1,1,1,1,1
20524,0,1,1,1,1,1
20525,1,1,1,1,1,1
20526,1,1,1,1,1,1
20527,1,1,1,1,1,1
20528,0,0,0,0,0,0
20529,1,1,0,0,0,0
20530,0,0,0,0,0,0
20531,0,1,1,1,0,0
20532,0,0,0,1,0,0
20533,0,0,0,1,0,0
20534,1,1,1,1,1,1
20535,1,1,1,1,1,1
20536,0,0,0,0,1,1
20537,1,1,1,1,1,1
20538,1,1,1,1,1,1
20539,1,1,1,1,1,1
20540,1,1,1,1,1,1
20541,1,1,1,1,0,1
20542,0,0,1,1,0,0
20543,0,1,1,1,0,0
20544,0,0,0,0,0,0
20545,1,1,1,1,0,0
20546,1,1,1,1,1,1
20547,1,1,1,1,1,1
20548,1,1,1,1,1,1
20549,1,1,1,1,1,1
20550,1,1,1,1,1,1
20551,1,1,1,1,1,1
20552,0,0,0,0,0,0
20553,0,1,0,1,1,1
20554,0,0,0,0,0,0
20555,1,1,0,1,1,1
20556,1,1,1,1,1,1
20557,1,1,1,1,1,1
20558,1,1,1,1,1,1
20559,0,0,0,0,1,0
20560,0,0,0,0,0,0
20561,1,1,1,1,1,1
20562,1,1,1,1,1,1
20563,1,1,1,1,1,1
20564,1,1,1,1,1,1
20565,0,0,0,0,0,0
20566,1,1,1,1,1,1
20567,1,1,1,1,1,1
20568,0,1,1,1,0,1
20569,0,0,1,0,0,0
20570,1,1,1,1,1,1
20571,0,0,0,0,0,0
20572,0,0,0,0,0,0
20573,0,0,0,0,0,0
20574,0,0,0,0,0,0
20575,1,1,1,1,1,1
20576,0,0,0,0,0,0
20577,0,0,0,0,0,1
20578,0,0,1,1,1,1
20579,0,0,0,0,0,0
20580,0,0,0,0,0,0
20581,1,1,1,1,1,1
20582,0,1,0,1,0,0
20583,0,0,0,1,0,0
20584,1,1,0,1,0,0
20585,1,1,1,1,1,1
20586,1,1,1,1,1,1
20587,1,1,1,1,1,1
20588,0,0,0,0,0,0
20589,0,0,1,0,0,0
20590,0,0,0,1,1,1
20591,0,0,0,1,1,0
20592,0,0,0,1,0,0
20593,1,1,1,1,1,1
20594,1,1,1,1,1,1
20595,1,1,1,1,1,1
20596,1,1,1,1,1,1
20597,0,0,0,0,0,0
20598,1,1,1,1,1,1
20599,1,1,1,1,1,1
20600,0,0,0,0,0,0
20601,0,1,0,0,1,1
20602,0,0,0,0,0,0
20603,0,0,0,0,0,0
20604,0,0,0,0,0,0
20605,1,1,1,1,1,1
20606,1,1,1,1,1,1
20607,1,1,1,1,1,1
20608,0,0,1,0,0,0
20609,1,1,1,1,1,1
20610,0,0,0,0,0,0
20611,1,1,1,1,1,1
20612,0,0,0,1,0,0
20613,0,0,0,1,0,1
20614,0,0,0,0,0,0
20615,1,1,1,1,1,1
20616,1,1,1,1,1,1
20617,1,1,1,1,1,1
20618,0,0,0,0,0,0
20619,1,1,1,0,1,1
20620,1,1,1,1,1,1
20621,0,0,0,0,0,0
20622,1,1,1,1,1,1
20623,1,1,1,1,1,1
20624,0,0,0,0,0,0
20625,0,0,0,0,0,0
20626,0,0,0,0,0,0
20627,1,1,1,1,1,1
20628,0,0,0,0,0,0
20629,1,1,1,1,1,1
20630,1,1,1,1,1,1
20631,1,1,1,1,1,0
20632,1,1,1,1,1,1
20633,1,1,1,1,1,1
20634,1,1,1,1,1,1
20635,1,1,1,1,1,1
20636,1,1,1,1,1,1
20637,1,1,1,1,1,1
20638,0,1,1,1,1,1
20639,1,1,1,1,1,1
20640,1,1,1,1,1,1
20641,1,1,1,1,1,1
20642,1,1,1,1,1,1
20643,0,0,0,0,0,0
20644,1,1,1,1,1,1
20645,1,1,1,1,1,1
20646,1,1,1,1,1,1
20647,0,1,0,0,1,0
20648,1,1,1,1,1,1
20649,0,0,0,0,0,0
20650,1,1,1,1,1,1
20651,1,1,1,1,1,1
20652,1,1,1,1,1,1
20653,0,0,0,0,0,0
20654,1,1,1,1,1,1
20655,1,1,1,1,1,1
20656,1,1,1,1,1,1
20657,1,1,1,1,1,1
20658,1,1,1,1,1,1
20659,1,1,1,1,1,1
20660,1,1,1,1,1,1
20661,0,0,0,0,0,1
20662,0,0,0,0,0,0
20663,0,0,0,0,0,0
20664,0,0,0,0,0,0
20665,0,0,0,0,0,1
20666,0,0,0,1,0,1
20667,1,1,1,1,1,1
20668,0,0,1,0,0,0
20669,1,1,1,1,1,1
20670,0,0,0,0,0,0
20671,0,0,0,0,0,0
20672,0,1,1,1,1,1
20673,0,0,1,0,0,0
20674,1,1,1,1,1,1
20675,1,1,1,1,1,1
20676,0,0,0,1,1,1
20677,1,1,1,1,1,1
20678,1,1,1,1,1,1
20679,0,0,0,0,0,0
20680,1,1,1,1,1,1
20681,1,1,1,1,1,1
20682,1,1,1,1,1,1
20683,1,1,1,1,1,1
20684,1,1,1,1,1,1
20685,1,1,1,1,1,1
20686,1,1,1,1,1,1
20687,0,0,0,0,0,0
20688,1,1,1,1,1,1
20689,1,1,1,1,1,1
20690,1,1,1,1,1,1
20691,1,1,1,1,1,1
20692,1,1,1,1,1,0
20693,1,1,1,1,1,1
20694,1,1,1,1,1,1
20695,1,1,1,1,1,1
20696,1,1,1,1,1,1
20697,0,0,1,1,1,1
20698,1,1,1,1,1,1
20699,0,0,0,0,0,0
20700,0,0,1,1,1,0
20701,1,1,1,1,1,1
20702,1,1,1,1,1,1
20703,0,0,0,0,0,0
20704,1,1,1,1,1,1
20705,1,1,1,1,1,1
20706,0,0,0,1,0,0
20707,1,1,1,1,0,0
20708,1,1,1,1,1,1
20709,1,1,1,1,1,1
20710,1,1,1,1,1,1
20711,1,1,1,1,1,1
20712,1,1,1,1,1,1
20713,1,1,1,1,1,1
20714,0,0,0,0,0,0
20715,1,1,1,1,1,1
20716,1,1,1,1,1,1
20717,0,0,0,1,0,1
20718,1,1,1,1,1,1
20719,0,0,0,0,0,0
20720,0,0,0,0,0,0
20721,1,1,1,1,1,1
20722,0,0,0,0,0,0
20723,1,1,1,1,1,1
20724,0,1,1,1,1,1
20725,0,0,0,1,0,0
20726,1,1,1,1,1,1
20727,1,1,1,1,1,1
20728,0,1,1,1,1,1
20729,0,0,0,1,0,0
20730,1,1,1,1,1,1
20731,1,1,1,1,1,1
20732,1,1,1,1,1,1
20733,1,1,1,1,1,1
20734,1,1,1,1,1,1
20735,0,1,1,1,0,0
20736,0,1,1,0,1,0
20737,0,0,0,0,0,0
20738,1,1,1,1,1,1
20739,1,1,0,1,1,1
20740,0,0,0,0,0,0
20741,0,0,0,0,0,0
20742,0,0,0,0,0,0
20743,0,0,0,0,0,0
20744,0,0,0,0,0,0
20745,0,1,1,1,1,1
20746,0,1,1,1,1,1
20747,0,0,0,0,0,0
20748,0,0,0,0,0,0
20749,1,1,1,1,1,1
20750,0,0,1,1,0,1
20751,1,1,1,1,1,1
20752,1,1,1,1,1,1
20753,1,1,1,0,1,1
20754,0,1,1,1,0,1
20755,1,1,1,1,1,1
20756,1,1,1,1,1,1
20757,1,1,1,1,1,1
20758,1,1,1,1,1,1
20759,0,0,0,1,0,0
20760,0,0,1,0,1,1
20761,0,0,0,1,1,0
20762,0,1,1,0,0,0
20763,0,0,1,1,1,1
20764,1,1,1,1,1,1
20765,0,0,0,1,0,1
20766,1,1,1,1,1,1
20767,0,0,0,1,1,1
20768,0,1,0,1,1,1
20769,0,0,0,1,1,1
20770,1,0,0,0,0,0
20771,1,1,0,1,1,1
20772,0,0,0,0,0,0
20773,1,1,1,1,1,1
20774,0,0,0,0,0,0
20775,0,1,1,1,1,1
20776,0,0,0,0,0,0
20777,1,1,1,1,1,1
20778,1,1,1,1,1,1
20779,0,0,0,0,1,0
20780,1,1,1,1,1,1
20781,1,1,1,1,1,1
20782,1,1,1,1,1,1
20783,1,1,1,1,1,1
20784,1,1,1,1,1,1
20785,1,1,1,1,1,1
20786,1,1,1,1,1,1
20787,1,1,1,1,1,1
20788,1,1,1,1,1,1
20789,1,1,1,1,1,1
20790,1,1,1,1,1,1
20791,0,0,0,0,0,0
20792,1,1,1,1,1,1
20793,0,0,0,1,0,0
20794,0,1,1,0,1,1
20795,1,1,1,1,1,1
20796,0,0,0,0,0,0
20797,0,0,0,0,0,0
20798,1,1,1,1,1,1
20799,0,0,0,0,1,0
20800,0,0,0,0,0,0
20801,0,0,0,0,0,0
20802,1,1,1,1,1,1
20803,0,0,1,0,0,0
20804,1,1,1,1,1,1
20805,1,1,1,1,1,1
20806,0,0,0,0,0,0
20807,0,0,0,0,0,0
20808,0,0,0,0,0,0
20809,1,1,1,1,1,1
20810,1,1,1,1,1,1
20811,1,1,1,1,1,1
20812,1,1,1,1,1,1
20813,0,0,0,0,0,0
20814,1,0,1,1,1,1
20815,0,0,0,0,0,0
20816,1,1,1,1,1,1
20817,1,1,1,1,1,1
